user,include,item list
633,6324,"[357, 3300, 2861, 4090, 1429, 4335, 660, 3438, 184, 3102]"
634,4836,"[361, 4342, 3459, 4194, 2586, 3565, 4093, 3300, 2217, 4833]"
635,3484,"[3347, 2158, 1037, 3662, 4765, 1028, 3795, 2266, 2018, 4101]"
636,3203,"[240, 1611, 1698, 1679, 3335, 3102, 2903, 484, 2897, 2633]"
637,7449,"[3491, 1263, 203, 2031, 132, 2189, 3314, 4393, 3168, 2614]"
638,4964,"[3571, 382, 3439, 647, 3607, 1821, 4377, 4124, 554, 2390]"
639,1124,"[4922, 1214, 3510, 1690, 2139, 2412, 4640, 2964, 4226, 4462]"
640,4253,"[1252, 1357, 2105, 1270, 3035, 1679, 768, 1164, 772, 109]"
641,4836,"[361, 4342, 2799, 2188, 3719, 3459, 1804, 4344, 1184, 1140]"
642,4717,"[3459, 4709, 908, 2083, 880, 3207, 2756, 2924, 4005, 731]"
643,2816,"[3459, 54, 565, 2139, 2536, 1133, 256, 1667, 137, 1202]"
644,5168,"[193, 3282, 1728, 671, 4989, 2334, 3567, 3826, 4110, 4652]"
645,1833,"[1519, 4396, 5, 4527, 1831, 3928, 4493, 2887, 1076, 1252]"
646,3668,"[4692, 4245, 1491, 2661, 4243, 396, 4670, 1650, 4012, 2063]"
647,7470,"[1984, 516, 4675, 1561, 924, 1004, 1943, 3015, 3519, 4501]"
648,5695,"[1979, 4071, 186, 2096, 3226, 2884, 1024, 1991, 2178, 1613]"
649,393,"[1504, 3295, 3153, 1197, 2139, 4270, 4788, 4352, 704, 3736]"
650,393,"[2139, 3736, 688, 4609, 4270, 4284, 2714, 3805, 3917, 3217]"
651,6696,"[4091, 1252, 1601, 1605, 4971, 2912, 995, 303, 434, 732]"
652,8021,"[1252, 4954, 1970, 895, 4477, 1904, 1100, 3730, 4096, 2392]"
653,3502,"[34, 1933, 4396, 2113, 1739, 2101, 3628, 211, 4635, 1653]"
654,5010,"[284, 1522, 4445, 160, 4131, 2703, 183, 688, 953, 3558]"
655,3484,"[4765, 1430, 2494, 1262, 1119, 1871, 1069, 4963, 940, 3612]"
656,4623,[]
657,7367,"[125, 1684, 3314, 3607, 1230, 882, 4132, 4177, 713, 3290]"
658,1329,"[2549, 2704, 449, 2459, 4560, 193, 3438, 3424, 2524, 97]"
659,3502,"[4396, 2334, 411, 34, 425, 1583, 4869, 4211, 2851, 4635]"
660,8021,[]
661,840,"[1632, 960, 284, 98, 4171, 2472, 4469, 1475, 3445, 4601]"
662,2856,"[2773, 3685, 2976, 3928, 3182, 4683, 2991, 70, 4337, 3667]"
663,6335,"[4698, 4683, 3635, 3107, 3823, 2511, 866, 1080, 2311, 1129]"
664,1119,"[2970, 1133, 3096, 1149, 3576, 2401, 2436, 3164, 1370, 2352]"
665,1252,"[1451, 2179, 4143, 4169, 4658, 4634, 4104, 4936, 3030, 1252]"
666,1910,"[3794, 3625, 3421, 1613, 4710, 4683, 3888, 1149, 4545, 4814]"
667,7258,"[106, 2646, 553, 3791, 740, 3985, 1683, 4469, 4715, 3463]"
668,800,"[4908, 3754, 767, 4876, 9, 345, 1621, 1192, 4091, 1646]"
669,5180,"[1698, 4642, 2467, 2387, 2489, 2217, 1494, 294, 3719, 3625]"
670,6270,"[647, 983, 882, 3942, 4283, 4656, 368, 2436, 1085, 2251]"
671,6696,"[4098, 4147, 2816, 3071, 2943, 4752, 4091, 4579, 4803, 953]"
672,590,"[193, 4986, 4169, 4556, 3192, 3795, 2310, 366, 1118, 3565]"
673,5180,"[2, 3685, 4194, 1778, 1113, 477, 3516, 4710, 331, 895]"
674,1511,"[4783, 2848, 2355, 2445, 1455, 2921, 617, 1371, 40, 1854]"
675,332,"[45, 554, 4709, 1554, 2562, 2221, 98, 1599, 150, 4966]"
676,2683,"[532, 255, 245, 1494, 630, 1194, 1522, 1649, 4283, 4308]"
677,2509,"[4783, 3971, 4943, 532, 2726, 2503, 1812, 1116, 1946, 4770]"
678,5319,"[4035, 3732, 2356, 3499, 405, 3462, 1430, 2251, 3179, 1169]"
679,3203,"[1751, 2755, 3335, 3064, 1611, 2633, 3018, 3198, 1698, 1667]"
680,6696,"[4091, 225, 4396, 3071, 4945, 1519, 4581, 1751, 2816, 1835]"
681,6324,"[3795, 4090, 1139, 577, 4922, 357, 4304, 2158, 4228, 373]"
682,2856,"[978, 3734, 4683, 33, 3204, 1698, 3308, 2773, 4337, 3685]"
683,4308,[]
684,4308,"[1740, 1229, 106, 4771, 4305, 839, 2377, 2903, 4049, 4778]"
685,1119,"[1730, 3164, 3459, 4493, 3428, 1648, 655, 2549, 2348, 1026]"
686,6270,"[983, 2549, 2848, 150, 4642, 617, 3424, 3519, 4169, 366]"
687,7642,"[2267, 4261, 4272, 3423, 988, 4960, 4467, 116, 248, 40]"
688,4964,"[617, 647, 4124, 554, 1567, 2080, 3392, 1205, 3571, 3650]"
689,1329,"[2970, 855, 2459, 2549, 2897, 3345, 3438, 2953, 4398, 193]"
690,7470,"[3285, 1855, 4516, 3320, 1984, 4804, 1979, 2474, 4791, 2835]"
691,7557,"[1545, 648, 4190, 116, 1671, 1926, 2179, 360, 2088, 1287]"
692,4623,"[1679, 1189, 2988, 4927, 4382, 1178, 2784, 2, 4305, 784]"
693,2131,"[3602, 1069, 1821, 2448, 3885, 131, 2147, 2890, 2654, 2832]"
694,800,[]
695,6906,[]
696,1833,"[2638, 3427, 3446, 677, 1431, 1252, 4493, 1181, 2616, 4336]"
697,5966,"[3022, 450, 1018, 1405, 3644, 2657, 276, 2851, 1722, 1517]"
698,5185,"[1611, 4954, 3335, 521, 4609, 4169, 2678, 1429, 4720, 940]"
699,1833,"[3155, 4945, 1705, 4396, 1605, 3446, 2017, 1252, 81, 4527]"
700,4863,"[145, 3232, 3907, 4887, 2940, 2004, 2639, 2946, 1633, 536]"
701,3484,"[4963, 1430, 3662, 1262, 4202, 3612, 605, 1923, 15, 2473]"
702,1388,"[3923, 2731, 2178, 4408, 988, 186, 2472, 4573, 3946, 3813]"
703,1388,"[3923, 3442, 4501, 611, 3949, 1071, 2614, 4458, 132, 4573]"
704,2148,"[3196, 2993, 4762, 4881, 1857, 2455, 2387, 1178, 1844, 1520]"
705,1511,"[1089, 1921, 1777, 1960, 2049, 1353, 2445, 647, 4665, 3770]"
706,5695,"[3889, 657, 1991, 2160, 2769, 182, 4080, 3417, 2178, 1828]"
707,2832,[]
708,2320,"[3018, 1667, 1611, 3003, 2525, 2639, 4216, 2997, 3732, 2496]"
709,6324,"[577, 373, 942, 1755, 3795, 4922, 4590, 3121, 3221, 4304]"
710,6335,"[4918, 4453, 4683, 732, 4098, 677, 1178, 4297, 2105, 2155]"
711,3502,"[1722, 3428, 4396, 106, 2101, 3450, 1140, 3600, 1583, 4211]"
712,5180,"[3014, 1547, 3516, 983, 1778, 2799, 1322, 4899, 1970, 4101]"
713,6906,"[4783, 2820, 2608, 4836, 2280, 1854, 3424, 4511, 3479, 1578]"
714,2816,"[3386, 3337, 4524, 4338, 3459, 450, 1202, 4533, 1437, 160]"
715,3502,"[4396, 449, 1631, 3450, 1695, 3659, 1722, 211, 4216, 3880]"
716,1329,"[2549, 193, 3424, 73, 2953, 4477, 2704, 4398, 411, 4016]"
717,1910,"[3226, 4668, 137, 3066, 4814, 4656, 2015, 2536, 216, 4710]"
718,7642,"[1946, 2267, 831, 2015, 248, 4467, 3423, 329, 812, 4299]"
719,5180,"[2, 4642, 1074, 3459, 1091, 4929, 4578, 601, 2436, 2480]"
720,8021,"[2639, 4096, 3573, 2097, 276, 1564, 1465, 2217, 610, 3730]"
721,3723,"[617, 303, 4868, 2342, 3715, 4963, 3210, 459, 2691, 4436]"
722,4964,"[617, 880, 554, 336, 1821, 647, 3227, 4966, 1475, 382]"
723,1252,"[4533, 1152, 3066, 3816, 3293, 432, 2179, 700, 388, 4833]"
724,4863,"[1605, 505, 159, 4005, 266, 3928, 2102, 145, 1100, 1686]"
725,5825,"[3865, 4783, 4893, 2608, 3185, 489, 1697, 1201, 2955, 2607]"
726,7367,"[125, 428, 941, 3314, 2530, 4642, 2436, 299, 4177, 2200]"
727,6276,"[812, 115, 4275, 1088, 4658, 4096, 1278, 4445, 4683, 4477]"
728,4717,"[998, 4005, 4573, 4665, 3096, 2271, 1491, 3676, 3143, 3408]"
729,3502,"[211, 1933, 3555, 2101, 3333, 885, 4143, 1583, 3600, 4396]"
730,5319,"[1698, 1871, 2401, 3262, 1779, 1270, 1632, 3732, 2439, 2941]"
731,6324,"[1139, 4922, 3102, 3438, 3192, 4152, 3221, 4228, 2843, 373]"
732,4863,"[2639, 2885, 3086, 2931, 3907, 4275, 520, 4005, 145, 123]"
733,6906,"[125, 2280, 2908, 4215, 3783, 2037, 569, 1398, 2111, 4573]"
734,7642,"[1048, 44, 4287, 475, 1912, 3835, 4501, 988, 54, 1020]"
735,5006,"[193, 1611, 3237, 2632, 3810, 505, 2750, 181, 432, 54]"
736,2509,"[4783, 532, 3845, 1812, 2503, 3269, 36, 1287, 488, 3498]"
737,6270,"[647, 2549, 193, 2280, 3685, 3335, 2355, 3424, 196, 4396]"
738,6654,"[4683, 4535, 4119, 4668, 1918, 4128, 66, 2313, 3173, 4049]"
739,2856,"[483, 4564, 4683, 1178, 1698, 4691, 2015, 3616, 4887, 1430]"
740,840,"[1601, 3335, 3519, 1055, 63, 4987, 1523, 268, 4692, 3467]"
741,4863,"[4386, 159, 505, 2639, 2102, 4275, 145, 3928, 2689, 4005]"
742,3723,"[300, 1751, 1681, 3715, 2987, 2024, 4757, 1125, 1733, 3210]"
743,1910,"[416, 4167, 4790, 1599, 4005, 4299, 927, 4489, 114, 1828]"
744,6324,"[3102, 3121, 1190, 2888, 1633, 4912, 577, 1236, 2388, 4507]"
745,3184,"[1270, 2439, 96, 53, 2848, 900, 3145, 3282, 2294, 2300]"
746,800,"[740, 4091, 4207, 2530, 856, 3749, 2731, 3554, 3781, 1681]"
747,2856,"[4433, 1857, 3685, 3810, 2548, 4110, 2063, 1128, 3432, 2430]"
748,1833,"[3446, 1605, 3928, 2263, 2146, 1252, 2778, 1545, 4699, 4493]"
749,5825,"[4783, 2608, 1121, 1946, 4207, 1128, 3528, 1549, 4994, 883]"
750,2320,"[4954, 3782, 2970, 4730, 3146, 3018, 1667, 3342, 2714, 934]"
751,4574,"[3923, 1922, 1157, 2946, 2769, 320, 1253, 2817, 3774, 1181]"
752,1093,"[4047, 2139, 1764, 591, 3308, 1246, 874, 2251, 3516, 413]"
753,3502,"[2740, 2953, 3555, 802, 1140, 3093, 465, 885, 3826, 1449]"
754,1833,"[4396, 4283, 3185, 3928, 3553, 2778, 2393, 4493, 3446, 146]"
755,5319,"[1690, 4918, 4568, 1270, 4965, 2511, 4031, 1832, 892, 2251]"
756,7213,"[892, 284, 4904, 2356, 4097, 3802, 1556, 2799, 3930, 483]"
757,5168,"[193, 565, 2970, 3282, 1728, 4445, 4623, 3932, 4524, 972]"
758,840,"[1762, 1600, 3483, 2401, 2638, 1460, 1554, 4918, 2445, 268]"
759,6335,[]
760,2148,"[3905, 1178, 356, 2968, 2993, 3381, 3817, 725, 983, 1279]"
761,840,"[1711, 413, 769, 66, 2696, 610, 3226, 3267, 4788, 664]"
762,5168,"[2970, 3282, 4989, 3873, 3820, 558, 2872, 4590, 2722, 3096]"
763,1168,"[4445, 145, 3780, 3198, 3459, 296, 2978, 2179, 3689, 3462]"
764,1511,"[4783, 9, 2355, 3212, 617, 1813, 4981, 2607, 391, 2833]"
765,3668,"[4692, 4302, 1491, 3759, 4670, 1484, 4665, 4912, 3313, 3431]"
766,1252,"[3409, 1821, 923, 2674, 388, 432, 2586, 4533, 1835, 448]"
767,6696,"[1751, 1252, 4971, 1835, 4411, 4099, 4091, 3740, 4596, 2575]"
768,4308,"[4546, 4049, 544, 4349, 2377, 1740, 4956, 1623, 1020, 3058]"
769,6654,"[3224, 3014, 3483, 1138, 571, 2744, 2041, 2520, 4128, 2313]"
770,590,"[4177, 99, 4986, 4995, 193, 903, 3685, 3335, 2034, 2784]"
771,1252,"[1715, 2800, 448, 1821, 4443, 4325, 4833, 4658, 3816, 1725]"
772,2683,"[945, 4022, 245, 4493, 908, 4981, 990, 453, 4798, 3226]"
773,5185,"[3335, 3183, 1429, 4954, 2678, 600, 173, 581, 3262, 999]"
774,5966,"[4949, 586, 4936, 4320, 2851, 979, 463, 1370, 2349, 4319]"
775,6324,"[3102, 1755, 577, 3780, 660, 4294, 3221, 4953, 357, 3438]"
776,3217,"[4829, 1825, 2799, 643, 4790, 1615, 1324, 193, 2543, 874]"
777,2320,"[2639, 1667, 4640, 198, 2997, 4097, 1495, 332, 4338, 2970]"
778,6906,"[647, 708, 348, 4394, 4783, 3397, 171, 2274, 1595, 1704]"
779,6324,"[184, 2843, 3780, 4507, 4090, 4953, 172, 3781, 3221, 1755]"
780,3440,"[1089, 3165, 4954, 1538, 3808, 2782, 2801, 4723, 1682, 1252]"
781,7655,"[2274, 3018, 2351, 3080, 2848, 708, 1739, 4298, 80, 3866]"
782,4987,"[2848, 284, 4319, 3050, 617, 3917, 36, 1412, 1382, 1708]"
783,7213,"[361, 4904, 72, 2796, 1556, 1740, 4019, 4771, 145, 284]"
784,4308,[]
785,1329,"[193, 2266, 2970, 505, 1224, 855, 2912, 2377, 840, 4637]"
786,3502,"[802, 2740, 3555, 723, 1933, 3391, 465, 4396, 4211, 2510]"
787,1910,"[2536, 4683, 4930, 4017, 3939, 4005, 258, 1615, 437, 4814]"
788,1910,"[2949, 4683, 4005, 4790, 2489, 2163, 4854, 2305, 2511, 3196]"
789,7946,"[3018, 88, 4919, 1611, 3533, 1711, 3347, 1673, 2149, 1324]"
790,7233,"[3198, 3901, 3985, 3424, 3623, 4579, 2996, 3650, 605, 1341]"
791,6335,"[4955, 2105, 1951, 1428, 2903, 14, 4396, 1178, 4372, 3499]"
792,1329,"[193, 4529, 855, 2970, 2678, 3612, 53, 1983, 3058, 2897]"
793,4308,"[2377, 983, 1740, 2637, 4305, 2458, 1140, 4836, 1229, 4049]"
794,4863,"[2639, 145, 266, 4005, 3232, 21, 4551, 1993, 3086, 4286]"
795,800,"[740, 1646, 2607, 3227, 945, 462, 3483, 2222, 2847, 705]"
796,7213,"[361, 284, 72, 1254, 461, 1038, 2799, 4578, 1089, 4652]"
797,7655,"[772, 1460, 3628, 94, 2274, 548, 2987, 3207, 1522, 2829]"
798,3668,"[437, 2661, 160, 3607, 4245, 1431, 1860, 1332, 4692, 4302]"
799,7655,"[674, 772, 112, 1217, 459, 1667, 2274, 3942, 708, 1762]"
800,5185,"[565, 1611, 1612, 3636, 643, 3841, 3335, 600, 3243, 3262]"
801,6276,"[4096, 4683, 3225, 1752, 361, 127, 1223, 4477, 2880, 3308]"
802,1910,"[2949, 3939, 4683, 3421, 3024, 3888, 2522, 2718, 416, 4167]"
803,4253,"[1252, 1611, 1619, 1178, 2667, 570, 3379, 4652, 1501, 2036]"
804,5915,"[2577, 4432, 4910, 4503, 1994, 4019, 28, 1778, 2051, 565]"
805,3184,"[2848, 983, 1087, 4867, 1841, 1522, 165, 2536, 1993, 4907]"
806,5648,"[160, 1087, 4304, 145, 2251, 704, 402, 3287, 1764, 53]"
807,1168,"[3652, 1322, 1736, 2083, 2041, 1395, 209, 1007, 2392, 145]"
808,4253,"[1244, 1758, 1611, 4126, 2908, 607, 109, 4045, 2829, 1357]"
809,5825,"[3227, 663, 1172, 2608, 4783, 3528, 248, 2350, 3185, 4552]"
810,5185,"[4826, 1429, 4302, 3953, 940, 4169, 4720, 4382, 2162, 3300]"
811,7367,"[125, 4642, 4333, 4983, 845, 4218, 882, 1230, 2436, 2548]"
812,3723,"[4086, 1782, 4757, 300, 2024, 4570, 459, 2667, 3715, 3278]"
813,3440,"[4169, 1089, 3165, 3794, 3329, 4233, 99, 4248, 4283, 2678]"
814,4623,"[4718, 2988, 4927, 1679, 2056, 4337, 302, 1306, 2784, 3407]"
815,5825,"[4783, 1549, 4402, 248, 1697, 2955, 1201, 526, 3528, 663]"
816,7946,"[1673, 2136, 4940, 983, 1611, 3900, 2968, 2549, 3974, 3142]"
817,5185,[]
818,4623,"[3308, 2256, 1555, 2988, 3410, 356, 27, 2412, 4661, 1219]"
819,4717,"[2908, 3582, 3706, 1313, 3966, 1977, 3201, 2610, 3459, 1138]"
820,7946,"[1270, 155, 2633, 3174, 3900, 3018, 1611, 2436, 1428, 1736]"
821,7449,"[95, 2821, 609, 2160, 3123, 4299, 4981, 657, 1355, 2295]"
822,800,"[4408, 740, 1571, 9, 3336, 4091, 1455, 3554, 4193, 998]"
823,6654,"[3372, 4382, 4791, 2319, 15, 2509, 909, 1509, 4040, 3974]"
824,3355,"[2342, 3314, 2222, 2597, 1936, 524, 4463, 89, 45, 3324]"
825,2816,"[3386, 1667, 160, 1178, 4554, 256, 1196, 1197, 1202, 4342]"
826,2131,"[99, 3942, 4560, 4912, 1739, 105, 251, 2447, 3602, 142]"
827,2509,"[731, 1287, 4783, 2726, 1945, 1946, 3498, 1478, 554, 2649]"
828,5966,"[2608, 1722, 276, 3895, 2851, 556, 979, 2162, 3576, 4956]"
829,1833,"[1252, 4283, 1605, 3185, 3873, 2885, 4336, 2126, 4396, 5]"
830,5915,"[1532, 536, 4489, 3537, 4752, 320, 3347, 1150, 2851, 4451]"
831,5825,"[248, 4783, 1172, 4893, 2955, 3865, 1470, 1048, 1201, 2608]"
832,4987,"[3467, 617, 284, 109, 2494, 4985, 2833, 2632, 333, 3594]"
833,7470,"[2874, 2835, 3095, 615, 299, 3285, 3519, 2619, 3910, 2779]"
834,1119,"[3459, 3335, 1055, 458, 2912, 3628, 251, 373, 4766, 3630]"
835,4574,[]
836,2816,"[343, 1196, 3329, 2520, 266, 3337, 2246, 3459, 4522, 3873]"
837,5168,"[193, 870, 2902, 2970, 331, 160, 311, 3109, 3282, 465]"
838,6696,"[1519, 4091, 2500, 225, 1835, 567, 1665, 3511, 3746, 2155]"
839,5010,"[688, 953, 4522, 505, 3068, 3652, 1736, 4561, 2015, 2251]"
840,7470,"[1911, 4804, 236, 1944, 4695, 584, 710, 1984, 381, 57]"
841,3502,"[4396, 3289, 558, 4499, 4576, 211, 1695, 449, 106, 4390]"
842,342,"[2119, 4951, 3330, 2610, 645, 2203, 554, 2470, 1893, 2649]"
843,4623,"[3179, 544, 1555, 302, 4206, 2256, 2608, 4955, 2, 1102]"
844,7367,"[125, 882, 4841, 3290, 4642, 4333, 2656, 1684, 4177, 4026]"
845,7642,"[4841, 4778, 116, 2267, 2015, 1936, 2445, 2607, 1020, 1048]"
846,1168,"[3888, 1736, 216, 2522, 145, 2301, 505, 3459, 3989, 3454]"
847,4308,"[4836, 2637, 4459, 1927, 4778, 4097, 1084, 983, 256, 2553]"
848,5185,"[4233, 1611, 3041, 1494, 4228, 38, 4302, 1868, 3841, 1980]"
849,5185,"[3335, 1611, 643, 4877, 940, 4228, 3953, 3262, 4169, 1868]"
850,4964,"[617, 2390, 3227, 1475, 402, 336, 1854, 932, 1821, 3439]"
851,6270,"[4783, 647, 983, 1690, 193, 4493, 708, 125, 605, 4665]"
852,63,"[1755, 708, 186, 3647, 2835, 1621, 3604, 4203, 3040, 333]"
853,5319,"[4836, 4918, 4143, 3179, 953, 1719, 4446, 3676, 2941, 1491]"
854,3184,"[983, 1602, 2162, 1983, 4433, 668, 4568, 1837, 2572, 1522]"
855,7258,"[2377, 2657, 1562, 1140, 2694, 1538, 4771, 740, 2500, 4032]"
856,1329,"[193, 4247, 69, 855, 3456, 2970, 3612, 2377, 3438, 2459]"
857,2499,"[648, 4493, 3175, 484, 14, 2739, 150, 532, 1097, 4888]"
858,3355,"[2342, 326, 1582, 45, 1824, 1936, 1911, 2207, 3109, 3127]"
859,5825,"[4783, 368, 4622, 663, 3971, 2232, 1642, 3185, 1114, 526]"
860,3502,"[4396, 3826, 3450, 1722, 4635, 465, 3659, 558, 1224, 211]"
861,6335,"[4396, 1705, 742, 1178, 2691, 1013, 4868, 4005, 2217, 4327]"
862,5168,"[4143, 160, 1980, 193, 4524, 3424, 2301, 4652, 3204, 3282]"
863,2832,"[2822, 14, 617, 4718, 54, 3778, 3275, 3369, 983, 4927]"
864,298,"[2608, 2430, 3812, 4445, 935, 2782, 398, 4005, 10, 4927]"
865,590,"[4932, 193, 1605, 4760, 2256, 3685, 674, 3335, 2547, 82]"
866,7449,"[4879, 3012, 3647, 2058, 2160, 391, 2031, 3491, 2921, 205]"
867,6654,"[505, 3483, 4668, 4683, 2377, 2522, 2509, 4716, 2105, 4535]"
868,2683,"[1178, 945, 1646, 767, 80, 3091, 3491, 2031, 953, 2265]"
869,6654,"[4683, 2111, 2105, 4668, 3584, 4071, 187, 2430, 197, 15]"
870,2832,"[14, 3905, 3210, 1667, 983, 617, 3778, 2548, 56, 3233]"
871,2509,"[1287, 532, 4943, 2503, 3269, 1478, 4770, 3498, 1357, 320]"
872,4717,"[4366, 1263, 2489, 1855, 789, 203, 1756, 4553, 1935, 2119]"
873,4717,"[4961, 3100, 3034, 1722, 25, 484, 1755, 2900, 3706, 3676]"
874,63,"[3278, 976, 1287, 4470, 3647, 708, 337, 3034, 4833, 1936]"
875,393,"[2139, 1630, 4270, 4239, 870, 4090, 3979, 2714, 2150, 1066]"
876,5185,"[3335, 600, 1611, 1494, 2392, 2100, 3841, 665, 266, 321]"
877,4717,"[2221, 1755, 261, 586, 2756, 1713, 2900, 1674, 1472, 4061]"
878,335,"[1936, 3483, 630, 2860, 2445, 2111, 705, 2842, 2833, 4299]"
879,6324,"[1190, 2861, 577, 660, 3648, 3799, 184, 357, 1236, 4867]"
880,5006,"[4091, 4738, 266, 361, 3817, 3003, 3979, 193, 4640, 983]"
881,5168,"[3567, 768, 4143, 4590, 193, 3282, 4989, 1653, 3427, 4564]"
882,7557,"[1252, 337, 236, 4533, 3207, 73, 2756, 3706, 4766, 3045]"
883,4717,"[1854, 4981, 1136, 2653, 1857, 1979, 484, 2111, 1263, 4036]"
884,298,"[3424, 569, 416, 4462, 4005, 3210, 3989, 3366, 2897, 4927]"
885,5180,"[4642, 331, 4194, 3459, 2439, 1753, 3501, 1088, 1698, 324]"
886,4096,"[4177, 1606, 1684, 934, 1715, 2313, 4847, 2970, 1072, 3141]"
887,7470,"[3320, 171, 2884, 2474, 3845, 1782, 4665, 1613, 2619, 57]"
888,7470,"[1659, 516, 3519, 1242, 2951, 2835, 1782, 3783, 2730, 1063]"
889,6696,"[4098, 4533, 432, 457, 4945, 4803, 2575, 4372, 285, 543]"
890,5695,"[583, 322, 1979, 4643, 186, 1181, 4467, 2295, 3226, 3290]"
891,1168,"[4074, 530, 4001, 2271, 3829, 1023, 3888, 2105, 2522, 3347]"
892,4096,"[4177, 1464, 1715, 2784, 780, 3337, 952, 1684, 14, 2313]"
893,7367,"[4177, 125, 4088, 2548, 4841, 2409, 4333, 978, 1993, 2911]"
894,3484,"[4382, 3685, 2516, 4579, 458, 4963, 1075, 3650, 1430, 70]"
895,6324,"[3102, 4590, 2843, 3799, 2072, 1755, 577, 4922, 2307, 4953]"
896,4863,[]
897,7258,[]
898,1910,"[4814, 2604, 4496, 3421, 4683, 4005, 4210, 4017, 3285, 114]"
899,5915,"[320, 1531, 2851, 3908, 2988, 2101, 2347, 442, 4432, 3347]"
900,6324,"[2880, 3454, 1755, 3438, 577, 3102, 2072, 4304, 4228, 4694]"
901,3723,"[2342, 4842, 2912, 1455, 617, 4745, 4396, 1977, 4193, 4086]"
902,2320,"[1708, 1611, 1029, 1880, 1030, 1667, 4954, 173, 4640, 2639]"
903,6270,"[1118, 4446, 647, 1984, 976, 3263, 866, 2549, 2848, 193]"
904,7557,"[4533, 3894, 2165, 2847, 1642, 4766, 1653, 2756, 2664, 3192]"
905,3723,"[4396, 4596, 1403, 617, 1751, 4532, 2667, 181, 4702, 4086]"
906,2509,"[3498, 1986, 3845, 1790, 1945, 4783, 3907, 2440, 4262, 4409]"
907,5966,"[2608, 839, 2256, 54, 276, 2162, 1517, 713, 3891, 1912]"
908,800,"[740, 1711, 4738, 1821, 945, 2958, 119, 4579, 4398, 1455]"
909,1388,"[2178, 4501, 2614, 3923, 516, 3442, 3946, 2731, 4366, 988]"
910,4096,"[544, 1464, 2313, 4970, 934, 1715, 3337, 4847, 3759, 2970]"
911,3723,"[2342, 1751, 617, 459, 116, 4963, 2311, 2058, 303, 1681]"
912,2499,"[1621, 98, 2530, 1580, 1331, 3571, 1400, 705, 925, 3519]"
913,5185,"[1494, 665, 4302, 1806, 3262, 3335, 3300, 2162, 1868, 2964]"
914,3723,"[4963, 4396, 2058, 459, 3210, 1681, 2955, 677, 2342, 3715]"
915,1833,"[4945, 3278, 1263, 4396, 288, 1431, 2146, 3928, 3873, 3143]"
916,5006,"[4955, 411, 361, 1522, 3337, 3545, 4270, 1184, 174, 2639]"
917,8021,[]
918,3440,"[1252, 1574, 2300, 4169, 2782, 99, 2799, 2801, 2996, 2941]"
919,5915,"[2204, 4533, 2968, 3593, 1087, 3516, 1109, 4910, 3432, 3537]"
920,1257,"[2851, 3524, 2890, 467, 634, 2516, 1602, 3950, 1429, 3068]"
921,5966,"[3337, 282, 3908, 1405, 3237, 1748, 2657, 2256, 1679, 713]"
922,3184,"[4642, 1612, 4954, 3282, 548, 1559, 4955, 674, 4091, 2548]"
923,3355,"[337, 234, 415, 4524, 837, 2342, 4841, 2120, 1911, 4457]"
924,2131,"[3885, 2447, 4772, 2251, 570, 1106, 88, 131, 3942, 1069]"
925,7213,"[361, 145, 2553, 1927, 1448, 1715, 4479, 4342, 2097, 49]"
926,8021,"[2639, 659, 4275, 4096, 3573, 183, 1252, 1100, 320, 4954]"
927,4987,"[4698, 4239, 2050, 2632, 1665, 1270, 1713, 4757, 4012, 617]"
928,332,"[2037, 391, 2481, 4876, 4879, 4221, 9, 2756, 2075, 1936]"
929,5180,"[4093, 4899, 4445, 2941, 3146, 4642, 3623, 3459, 2511, 1184]"
930,4574,"[3143, 1371, 909, 1337, 4799, 1548, 689, 2304, 1922, 3923]"
931,7367,"[4177, 125, 4642, 2548, 4798, 882, 3154, 4983, 845, 2409]"
932,2148,"[3905, 3381, 4658, 4661, 676, 3196, 983, 4386, 3636, 4337]"
933,4253,"[1357, 2908, 2829, 772, 1178, 2784, 4968, 3435, 3022, 3182]"
934,4253,"[1270, 1523, 360, 3949, 1522, 2349, 2973, 668, 4557, 1276]"
935,1168,"[145, 505, 2105, 1695, 3780, 4049, 909, 444, 530, 2341]"
936,7946,"[674, 544, 3652, 4940, 2436, 983, 1611, 421, 2313, 1324]"
937,5006,"[983, 88, 193, 3810, 4955, 4164, 181, 3102, 2912, 361]"
938,800,"[2530, 2731, 4459, 4091, 1646, 4876, 1253, 4299, 368, 1630]"
939,7655,"[3322, 2560, 4497, 324, 1080, 80, 3827, 4392, 3428, 3267]"
940,1329,"[325, 3424, 449, 3675, 2266, 193, 4233, 106, 3037, 3007]"
941,3217,"[2970, 995, 3375, 2113, 4703, 2256, 1615, 2549, 1157, 643]"
942,5180,"[1686, 2217, 2436, 601, 4171, 1547, 3259, 983, 324, 2608]"
943,6324,"[3192, 3781, 4922, 509, 1633, 3300, 357, 1190, 4577, 373]"
944,2131,"[88, 3942, 3347, 2832, 99, 1821, 2447, 105, 2616, 3602]"
945,4574,"[1479, 2872, 2031, 1371, 2304, 99, 114, 30, 809, 267]"
946,1388,"[1684, 488, 2022, 2260, 2666, 4408, 2614, 4858, 4458, 30]"
947,4574,[]
948,2683,"[3352, 709, 1357, 2494, 3012, 1337, 2775, 532, 475, 1233]"
949,3497,"[1400, 3555, 352, 4960, 2951, 4699, 1686, 4149, 1460, 3230]"
