,0,1,2,3,4,5,6,7,8,9,i1,i2,hl,nl
836,740,1646,1089,4760,14,2988,4270,1879,3715,2355,,7655,,
837,3885,4106,882,321,2639,354,3594,2368,4128,4642,,2499,,
838,983,1646,3037,3198,145,1611,505,4642,4194,3453,,6906,,
839,3732,4245,2912,2988,2639,4642,630,4106,1611,505,,6906,,
840,3078,647,740,617,1056,1458,4270,4642,276,3003,,5010,,
841,740,647,648,1088,4642,4568,1785,2562,388,4245,,7655,,
842,1357,9,3510,3335,98,4642,80,3424,1254,505,,6335,,
843,3018,2773,495,1495,827,4501,1087,356,4012,1569,,6906,,
844,740,1711,4738,4270,3198,284,2355,630,2904,2096,,6906,,
845,647,437,2549,708,238,2274,1278,1455,532,4683,,3203,,
846,4783,740,4091,647,1984,983,1646,4814,786,437,,590,,
847,4642,2975,1611,3952,4458,4573,10,3022,4183,1681,,2499,,
848,1254,276,2520,740,1362,4218,2639,4406,4473,882,,2683,,
849,4894,3198,1074,3322,112,240,1555,2350,2260,4352,,6906,,
850,4533,2996,1621,1404,4642,4005,397,2499,3820,3459,,6906,,
851,4177,2756,786,648,324,4372,2820,1057,708,125,,800,,
852,4918,2756,98,882,2458,145,437,4248,4091,284,,2683,,
853,1646,3676,2280,18,1854,284,3314,4913,2691,397,,7655,,
854,4446,740,4177,647,3551,786,437,2820,2245,3217,,332,,
855,648,1088,2912,2988,4270,4086,432,1038,827,1233,,6906,,
856,647,125,361,205,4270,708,4826,4096,1681,4708,,4253,,
857,4783,740,2,647,1252,357,983,4814,786,437,,63,,
858,3372,1057,361,803,4501,3078,3083,191,3770,3628,,3184,,
859,361,145,2549,827,3903,58,1711,4474,3826,4497,,6906,,
860,4783,484,4955,125,3955,2949,1934,2342,3258,784,,2683,,
861,193,708,125,2949,4738,2274,4642,276,2730,3782,,2683,,
862,14,284,276,2139,3078,145,4396,2931,4918,4683,,6906,,
863,4642,882,98,3086,643,740,4683,708,4964,2656,,3203,,
864,505,647,3873,1711,2852,1864,3643,1379,2796,3068,,2499,,
865,4446,4091,647,1984,2756,773,4814,786,437,2549,,2683,,
866,740,484,1740,4793,284,3438,2139,794,3068,4767,,6906,,
867,647,3165,284,4642,4599,2696,1684,945,4869,827,,5006,,
868,4270,953,193,2820,2256,4642,1611,3198,4453,4797,,2499,,
869,1646,2848,4270,284,3314,4642,617,80,4106,4585,,6906,,
870,4683,882,4922,2447,3905,936,532,4005,4960,4651,,6906,,
871,740,647,648,4918,2274,4245,2658,1681,24,3196,,5006,,
872,983,2155,4005,3820,1244,3565,3849,2653,495,3295,,6906,,
873,4091,4491,708,345,4270,1404,3497,1074,2063,989,,5010,,
874,740,647,4642,3537,1595,2949,276,4987,1611,484,,7655,,
875,4299,3335,4245,4642,1611,4005,3939,3083,2334,1690,,6906,,
876,1404,240,855,4986,361,2970,4683,3226,2964,3424,,2499,,
877,740,647,908,2549,5,193,2377,3048,1854,4270,,7655,,
878,740,2342,4245,4683,2639,2355,145,4929,3026,366,,6906,,
879,2848,2377,4270,4642,4106,3820,1359,4881,882,1705,,6906,,
880,647,648,4918,125,772,3519,827,4720,1431,1611,,2683,,
881,708,276,3424,145,3459,125,3421,1398,3932,3335,,5006,,
882,145,3084,1522,740,361,4247,1411,1057,4642,4501,,6906,,
883,3102,532,4252,4396,688,1667,56,882,827,4961,,6906,,
884,708,4642,1357,794,4683,1074,2352,4270,1602,4573,,5010,,
885,647,4106,827,1178,148,532,2820,2829,479,3483,,5006,,
886,4446,740,647,708,1602,2274,18,4642,276,397,,5010,,
887,4091,2756,2848,4918,839,3314,3083,4642,4352,80,,3203,,
888,1118,4783,740,647,2549,4918,125,2246,4954,1740,,332,,
889,1646,882,1705,645,4642,4005,505,1950,2639,647,,2499,,
890,1118,1646,4026,297,648,1690,4945,2848,1057,4275,,6906,,
891,4091,4533,4778,135,3472,2439,4245,148,1204,740,,2499,,
892,2342,3510,4793,4683,284,3335,4642,276,956,361,,6906,,
893,4270,2975,2860,284,1711,922,4106,2188,2726,3888,,6906,,
894,647,786,648,1601,484,238,673,1709,2342,4722,,6335,,
895,125,4005,1486,740,647,1595,3715,3198,2549,1665,,2499,,
898,125,4642,361,647,3660,2274,3431,2949,4126,127,,2499,,
899,647,4533,4642,361,1415,3820,4989,621,1174,18,,7655,,
900,4880,2274,4270,361,827,3282,744,2905,648,3094,,7449,,
901,4783,740,4091,4177,812,647,1653,357,2756,983,,1093,,
902,740,357,2549,2848,708,125,4665,3885,14,2377,,1168,,
903,740,647,903,908,3551,983,1646,4814,866,4945,,63,,
904,2549,2377,2342,2227,4642,361,4005,3381,200,945,,3203,,
905,3335,112,356,4642,3078,486,2820,960,3635,3018,,4717,,
906,4091,4814,648,2280,3198,266,2210,4642,4005,145,,7655,,
907,0,4446,4783,740,1906,4091,4177,3300,812,2,,335,,
908,708,125,1722,4270,3335,4642,4106,145,3211,3462,,332,,
909,4783,740,4091,3300,647,1252,1984,908,983,786,,6335,,
910,4918,4831,4005,145,112,3519,2796,827,3001,4098,,6906,,
911,4091,193,125,3048,2274,4642,617,4573,80,630,,5010,,
912,647,4814,1740,2356,2773,565,4986,1252,3127,137,,2499,,
913,2639,1254,3424,3637,23,2274,4573,4885,336,3643,,2499,,
914,3424,145,1400,2508,1212,2280,4803,4665,2714,245,,5006,,
915,1601,4396,882,617,4642,2755,4738,4894,613,1171,,6906,,
916,4642,361,2949,2549,1740,145,4603,1646,3472,827,,5010,,
918,786,4245,4642,276,112,827,125,2136,2501,2549,,5010,,
919,112,145,708,647,2300,3483,1615,1522,2663,98,,5319,,
920,4505,2690,3647,2260,2549,3034,1087,391,924,4918,,5010,,
921,4337,2740,1611,3225,3543,1494,4064,3395,3953,2990,,6906,,
922,556,4573,4245,1611,934,125,193,145,361,4986,,3184,,
923,647,945,1681,4096,495,2210,4302,1451,3372,1404,,2499,,
924,4128,284,4642,4106,145,3459,112,1178,3903,58,,6906,,
925,193,4106,3565,647,1894,265,450,461,4270,106,,2499,,
926,908,2820,125,2280,4270,2530,4642,617,1894,4986,,7449,,
927,193,115,1740,2639,4642,3078,112,2632,882,591,,2499,,
928,1406,2274,4642,3018,4005,1755,3198,3282,4245,127,,2499,,
929,1646,786,238,3510,4642,2222,145,505,112,4342,,6696,,
930,4390,2155,1854,2639,4642,3424,3564,882,4501,4637,,7655,,
931,1118,4091,4177,647,767,297,1057,4918,125,238,,63,,
932,3509,3083,4642,2773,3939,1868,4793,1602,3602,1569,,6906,,
933,3939,669,3685,4245,532,4683,2834,109,21,276,,7655,,
934,4091,767,193,4955,115,4918,2280,1455,4683,2210,,7655,,
935,3083,112,18,323,925,3078,5,114,4922,1889,,5006,,
936,773,297,193,708,125,2949,14,3995,2342,1740,,800,,
937,647,2756,1089,4782,1755,1728,4093,484,4432,708,,4253,,
938,2377,3164,4642,282,4275,79,3732,1684,803,4091,,2683,,
939,4270,2454,4642,2355,827,581,3078,505,2848,1522,,2499,,
940,484,112,4757,4245,125,453,2608,786,459,145,,6276,,
941,3078,495,4601,3459,2377,4436,4128,532,4450,3732,,6906,,
942,740,786,4793,674,4683,284,109,2639,98,276,,2683,,
943,2848,193,4096,4106,3381,4986,4501,1864,4535,3466,,2499,,
944,647,193,125,4475,803,3695,4491,3496,4589,516,,2499,,
945,740,786,125,2377,361,4573,3078,1611,4098,505,,2499,,
946,4446,4783,740,2,647,1984,2756,4026,4814,3037,,3184,,
948,2274,4683,2639,4005,4270,1994,936,2516,1178,145,,3184,,
949,193,4270,276,4106,4086,2990,1287,1332,4254,2326,,5010,,
950,647,786,2549,4918,4245,1278,18,4683,284,4039,,5006,,
951,708,3238,4738,532,3438,4910,3080,1713,2690,1951,,5010,,
952,2549,2949,4760,2280,4270,2530,2355,361,112,882,,5010,,
953,4642,4239,1475,1244,4869,3467,2619,2975,4106,361,,2499,,
954,2274,1753,1411,4642,3820,4698,453,1952,1899,27,,2499,,
955,4091,4177,3300,647,3813,786,648,2848,193,3217,,4717,,
956,4918,3083,4642,4352,3085,1013,3628,343,2210,1646,,2499,,
958,14,3510,3018,4596,1522,2958,2508,3282,1178,927,,6906,,
960,647,2549,193,2246,4971,4683,4888,109,98,4642,,3203,,
962,4642,989,4131,329,3063,3635,288,2348,3083,3319,,2499,,
963,740,4177,647,2220,2949,2988,4118,4533,3335,1404,,7655,,
964,1601,4738,3510,4270,284,109,276,1764,89,145,,6906,,
967,1252,4955,532,3565,3510,839,2912,3952,4954,4910,,332,,
968,740,437,1711,4760,3510,4642,2355,1821,3431,4126,,6906,,
969,1611,744,647,3533,2274,4245,786,4342,1024,1254,,5010,,
970,4446,4954,1740,4245,4096,4270,284,3335,2639,4642,,6906,,
971,3078,1611,112,284,3367,4096,4140,3392,1952,2968,,6906,,
972,4446,2549,2377,2342,4207,3198,4683,2210,2396,3431,,6906,,
973,238,1711,3185,14,4867,2274,3715,960,416,3314,,5006,,
974,740,3939,1711,2210,109,66,630,3459,882,4527,,6906,,
975,1653,2756,3510,37,532,732,3880,145,505,56,,7655,,
977,740,983,648,2549,2256,2280,37,2210,4642,2773,,3203,,
978,4446,740,647,1984,903,1646,1197,648,4782,2549,,3184,,
979,3823,4783,740,4091,3300,4827,1252,1984,3813,4814,,4717,,
980,4091,647,3551,786,437,2549,193,1755,986,1567,,7449,,
981,4446,740,4091,4177,3300,2,647,1252,357,1984,,3203,,
982,1984,2756,708,2280,18,4270,2227,3314,2194,2139,,800,,
983,4814,2549,3685,3510,2210,4567,3314,4586,2436,2756,,6906,,
984,4245,284,361,397,4561,880,3406,645,4918,1562,,6906,,
986,647,648,125,4836,2377,2342,784,1983,225,2784,,4717,,
987,983,1753,4642,231,4226,4177,1611,125,1238,300,,2499,,
988,1646,4814,4742,345,674,2210,2530,4642,923,2139,,6906,,
989,1088,4642,953,4501,2632,1212,1821,983,2256,57,,6906,,
990,4446,4918,238,4128,1736,2274,4642,361,3364,36,,2499,,
991,3939,1252,3647,266,4876,4798,532,2549,1522,148,,3203,,
992,4005,1224,4501,3226,617,2274,2377,4382,1458,3973,,3203,,
993,647,4149,1854,1860,14,3594,4396,1681,1951,4826,,5006,,
994,4093,2377,505,1555,1828,193,4955,4656,3068,2200,,2499,,
995,648,3102,1253,4738,3335,4642,248,1764,3436,3068,,6906,,
996,740,647,2549,708,125,2949,14,1088,2342,3198,,5006,,
997,1728,2342,1113,495,2029,882,1178,3386,4270,4639,,6906,,
998,361,2639,832,3092,588,276,4091,2155,4888,1131,,6906,,
999,2274,3335,145,4757,2037,4005,936,647,3198,1379,,3184,,
