,0,1,2,3,4,5,6,7,8,9,i1,i2,hl,nl
833,4091,960,4642,27,2139,1611,105,3229,3372,114,,2683,,
834,4783,740,1646,193,708,2949,4793,3224,2222,4670,,5010,,
836,4783,4091,647,357,3813,4814,4945,2848,4932,4955,,3203,,
837,2862,3812,2604,1142,2970,4842,4091,4738,287,2860,,840,,
838,2274,3335,4290,4989,827,1711,2773,112,3738,4932,,2499,,
839,1755,4642,3048,72,4836,866,1157,4670,2220,1136,,2499,,
840,361,4106,1074,3066,708,1069,2970,133,125,4881,,840,,
841,647,4642,4798,3459,1169,916,2751,416,2800,2949,,5006,,
842,648,238,2280,2155,361,2970,1715,2709,4318,3974,,800,,
843,740,238,2949,772,4642,2355,4140,2447,1667,3950,,2499,,
844,4091,647,1653,3813,2820,4955,2105,4971,181,4954,,2499,,
845,357,1740,4533,2210,2516,109,3314,4642,361,1818,,6906,,
846,1118,4446,4783,740,4091,647,1653,2756,908,1646,,4253,,
847,125,3923,953,145,72,4954,2152,1178,908,2968,,840,,
848,2407,361,391,1812,18,56,2082,792,598,45,,7655,,
849,416,544,1074,530,2301,4798,3261,1407,516,3099,,2499,,
850,3885,4096,4635,2390,4847,505,4091,1970,2274,1612,,2499,,
851,647,983,1646,4814,786,2549,1601,193,1755,3217,,3203,,
852,2311,4400,3519,391,846,4091,3078,127,1074,3793,,3203,,
853,4091,4642,2911,361,80,4005,3779,2866,741,1951,,3203,,
854,647,1653,1252,1984,2756,866,648,4945,4782,1601,,2683,,
855,2280,3018,3424,882,3092,4788,4893,4270,325,240,,2499,,
856,4918,14,2970,62,3942,2666,193,3798,1605,1921,,332,,
857,4446,4783,740,2218,648,2848,1601,4894,193,4854,,6335,,
858,361,1708,3796,3483,4111,2633,4699,1922,4954,2443,,7655,,
859,2549,4683,4477,3047,882,360,4918,4709,4396,2155,,2499,,
860,647,648,1601,125,2949,1711,14,2718,3102,1253,,7655,,
861,2342,361,4106,1517,4126,1244,4501,3107,2311,2530,,3203,,
862,647,4642,1287,4218,2251,4270,4509,3232,505,3651,,2499,,
863,2111,3183,4783,1673,2549,2848,462,2468,4398,112,,5006,,
864,569,2951,1708,4194,1324,4506,3228,827,2576,2031,,840,,
865,4177,2,647,357,1984,2756,1646,3037,767,3194,,7655,,
866,3732,4918,125,2912,3510,4683,4642,3424,2499,2506,,2499,,
867,357,1646,648,3102,4245,3335,276,4069,3602,2266,,6906,,
868,647,3510,4091,2251,4971,4640,3198,361,2468,1522,,840,,
869,3732,2949,4954,2440,4270,361,2610,127,1790,4929,,2499,,
870,1755,2912,361,1089,1405,532,1888,4683,3060,1281,,5010,,
871,4270,4683,3083,4005,3225,804,461,2532,1411,870,,6906,,
872,3564,505,2447,804,62,4960,1087,2987,4637,907,,2499,,
873,1646,1601,125,3102,4270,3198,4533,4683,2639,4106,,2499,,
874,4918,413,1458,1142,3571,1755,2210,2274,2280,3127,,3203,,
875,3554,4533,4983,4245,4270,3829,4568,421,3282,4635,,5010,,
876,4501,2610,181,1777,708,2354,3444,4432,2549,2511,,840,,
877,4446,647,1984,193,2820,4045,1736,4245,2210,4642,,3203,,
878,3050,1602,4954,361,4635,2904,2829,1752,1150,4292,,2499,,
879,740,361,4005,3424,2730,1667,2694,1753,1133,2392,,2499,,
880,1646,2848,2820,3174,4918,125,4665,2342,3510,4793,,3203,,
881,1646,2739,3510,645,4458,4064,2616,3107,2489,3097,,6906,,
882,983,1681,2139,125,416,647,2274,1698,2511,3897,,2499,,
883,1304,4270,4352,361,4635,4005,3497,2536,1667,4489,,2499,,
884,80,2462,416,4270,3039,2179,1374,3782,1224,855,,2499,,
885,54,4642,4005,4961,2832,577,3078,483,1369,1562,,6906,,
886,505,827,1522,1457,2300,3107,361,4642,4783,4927,,840,,
887,2848,2105,548,2155,532,960,4683,3335,3314,397,,5006,,
888,4493,708,4270,3314,361,321,4071,700,1667,1921,,800,,
889,4457,772,2506,4445,4140,2274,4095,4929,1602,1522,,840,,
890,1118,4783,4091,647,4945,2848,4894,193,125,1343,,2499,,
891,1740,647,4642,4757,4096,2355,1751,4783,4396,301,,840,,
892,193,708,4382,1740,4096,465,4642,361,4573,397,,5010,,
893,740,453,1922,2511,3472,2509,397,2657,928,1495,,2499,,
894,740,4091,4945,193,1755,708,4634,4665,2949,1446,,332,,
895,2795,882,4126,708,1522,72,3491,112,391,2912,,840,,
898,3895,2138,2953,1330,1602,4955,3472,3888,4202,4215,,840,,
899,983,648,4894,4836,1934,3397,1740,3510,1854,2210,,3203,,
900,4091,2756,18,1684,882,827,3282,4757,4968,3424,,6276,,
901,1118,4446,4783,740,4091,4827,357,908,3551,983,,7557,,
902,908,3813,2848,3732,125,2274,4245,544,3314,2639,,6335,,
903,4446,4091,3300,2,647,357,1646,866,1690,2549,,332,,
904,3314,145,112,69,827,2088,953,4493,40,4664,,5006,,
905,85,827,3102,361,882,193,3078,1984,4567,1004,,7655,,
906,740,413,2342,3888,4074,4302,855,3107,837,2334,,3203,,
907,4446,740,4091,4177,3300,812,647,1653,1252,908,,332,,
908,4446,740,1984,2756,1711,2342,2227,2830,1621,2355,,3184,,
909,4783,3300,647,357,3551,983,866,4336,1601,4735,,800,,
910,2274,772,4642,3421,2506,112,4960,1240,1860,458,,2499,,
911,4091,1646,4390,4708,3102,1736,4683,23,2139,3078,,2499,,
912,4096,2356,3424,112,827,214,1753,3371,1324,361,,840,,
913,3183,4096,1984,1899,4642,109,1013,1752,484,633,,840,,
914,986,484,3510,4270,145,3459,45,106,3555,4752,,6906,,
915,2661,116,2179,882,266,4683,1205,2653,945,4814,,5010,,
916,4932,3988,4005,3696,711,2970,1196,2649,4270,2311,,840,,
918,4091,266,62,3942,1196,1736,116,2639,4329,647,,2499,,
919,3892,532,4061,3939,648,4194,268,2955,4095,3397,,7655,,
920,4128,85,2468,1224,2274,4545,935,1611,507,444,,2499,,
921,1646,80,3410,3322,4778,3282,2504,2632,4245,4783,,2499,,
922,4098,203,4778,4005,2198,2773,160,1398,453,3510,,800,,
923,2355,2179,465,320,357,505,1860,3835,2653,3048,,840,,
924,1755,1604,4140,827,3528,588,4652,4642,3282,1174,,2499,,
925,1014,4501,1984,1457,2232,2524,3509,4836,1128,3450,,840,,
926,4783,125,3740,2468,1244,882,2224,300,203,2082,,6335,,
927,3813,4814,2280,4445,1879,4005,3571,2903,105,1371,,840,,
928,3955,2949,4760,4270,348,1961,4477,361,4455,2970,,840,,
929,4446,193,2377,2155,4245,3510,3198,361,4635,145,,1910,,
930,708,37,361,3424,945,1595,4966,2342,1812,4738,,3203,,
931,4446,740,4814,4782,484,125,14,4128,1740,3102,,332,,
932,4642,3760,4064,3661,1999,827,4573,2562,312,3336,,5010,,
933,4642,2828,68,1522,4479,2911,121,2801,361,621,,3203,,
934,647,3037,4390,1602,4665,1709,4128,3685,532,416,,3203,,
935,3335,34,4096,145,242,3097,1418,4446,415,3314,,6906,,
936,647,1646,2220,1755,3732,986,2820,3704,4955,4918,,7655,,
937,740,647,4814,193,3732,708,125,1602,1711,2105,,2683,,
938,98,4106,145,882,3962,2666,4960,4683,203,925,,5006,,
939,740,2848,416,361,80,145,2179,934,1550,4349,,840,,
940,4783,1984,2848,193,1605,4836,4954,361,4005,1014,,800,,
941,371,3835,3282,654,3102,4270,3066,3543,1004,4940,,5010,,
942,647,1984,773,786,648,4894,193,4093,708,1602,,4717,,
943,647,1984,4945,4894,4954,2155,361,2203,4005,1918,,840,,
944,786,4945,1343,361,2474,145,112,1270,72,3616,,840,,
945,2280,416,3424,1684,4111,4501,2354,461,324,930,,840,,
946,4446,4177,647,1252,1984,908,786,1690,2549,1357,,5006,,
948,2342,665,361,1074,2549,3145,4270,3314,1595,288,,5319,,
949,4091,647,3102,2730,945,2970,896,135,4748,1129,,2499,,
950,4207,3715,780,98,1681,2160,3078,794,145,2575,,5010,,
951,647,983,786,193,2342,2988,2639,2833,361,119,,2499,,
952,4091,193,4245,1142,945,3942,3293,2086,664,2149,,2499,,
953,2949,1224,2210,4106,2355,677,2824,2447,2300,4005,,840,,
954,4106,125,2549,4642,3102,3048,4501,882,4270,1074,,840,,
955,1601,4390,708,4738,4270,4533,4567,4337,1918,4692,,5010,,
956,4642,4599,3539,4501,3024,1835,181,1751,4968,3942,,840,,
958,983,4894,1048,1202,2468,2970,804,827,2251,2210,,2499,,
960,648,4894,2280,1253,2122,772,4005,2575,2664,3282,,5006,,
962,2912,3510,4533,827,3707,62,145,2639,4652,972,,840,,
963,4446,740,2820,4665,4760,2342,1854,960,4642,361,,3203,,
964,740,647,3510,4642,3018,1983,80,2773,1517,3142,,2499,,
967,647,2970,1129,2703,3305,3963,4131,4954,283,4986,,800,,
968,4177,647,4945,1601,4894,3939,193,986,4918,3885,,2499,,
969,193,2280,2210,2355,1753,2095,1821,2447,4091,2235,,2499,,
970,983,4836,2516,4642,4960,1129,1752,2210,3517,3102,,2499,,
971,647,4390,1711,2155,4245,4831,3768,505,112,3047,,2499,,
972,125,4642,2222,3319,3533,4740,4847,239,1472,151,,5010,,
973,812,708,2280,2274,532,1879,2023,361,4394,1510,,5010,,
974,647,3438,3409,2203,2194,1074,3078,2633,2970,4960,,5010,,
975,2848,3732,2274,532,416,361,4929,789,1004,3510,,3203,,
977,647,786,648,125,3740,4642,3424,145,1684,621,,5006,,
978,4177,647,4810,1252,1984,3813,3037,786,648,1690,,800,,
979,4091,647,1252,1984,1646,648,2549,2083,4493,3201,,7655,,
980,4446,4827,647,1252,357,908,648,1690,2549,2848,,1168,,
981,4783,812,1653,1252,1984,2756,908,3813,866,786,,5006,,
982,357,1646,4782,4683,416,24,1454,2474,1764,3652,,5006,,
983,4814,3732,4683,1244,882,4501,1129,4479,4569,4798,,5010,,
984,4245,960,3335,4642,2355,2265,145,3891,2610,4847,,5010,,
986,2549,3510,2639,1681,4344,4005,515,3109,1715,4171,,2499,,
987,4642,2224,1630,647,361,3024,4284,1810,882,2280,,840,,
988,4783,4091,4177,1755,3102,2274,4245,4683,2516,3905,,2499,,
989,2280,4642,432,112,1970,240,1196,4005,2238,1557,,2499,,
990,2,1984,484,4955,1602,772,4642,4344,1074,145,,840,,
991,4270,3322,2105,3923,1087,1519,2996,3636,4945,1202,,6906,,
992,1091,648,1670,2970,145,2637,361,4005,1753,1711,,6906,,
993,4642,1753,240,647,4986,4005,2511,4091,4767,3391,,2499,,
994,4091,983,2949,2274,4270,62,3543,1952,3290,203,,840,,
995,297,1722,3510,674,803,112,453,105,2311,1412,,2499,,
996,1646,2549,4932,3174,3165,3885,4880,2256,1740,3102,,2499,,
997,4446,4955,1446,2280,3102,4270,4642,1611,1778,1113,,2499,,
998,3778,2633,4739,3308,874,112,127,361,4005,311,,2499,,
999,647,1602,4245,532,772,4642,2506,2970,3793,2511,,800,,
