,0,1,2,3,4,5,6,7,8,9,i1,i2,nl
840,1984,705,1936,3314,1684,3209,4493,3687,4951,4876,335,,
841,1628,4960,1172,4798,4394,1599,4149,989,2221,2756,3497,,
842,1943,98,3949,941,4149,3406,3024,3995,4981,4599,335,,
843,2300,740,4207,1281,2088,3571,630,2319,4574,1172,7790,,
844,4601,2178,3591,1374,3480,2160,583,3788,4809,2295,5695,,
845,4573,30,2666,750,2518,4565,415,1765,2955,4575,1388,,
846,411,704,1821,3942,1739,2616,855,1430,1486,2318,2131,,
847,4005,3131,2949,177,4275,2476,182,4473,4656,3939,1910,,
848,2274,2831,3233,2494,4490,1564,2359,772,4725,4562,7655,,
849,940,4945,1932,4774,4074,1923,3292,2158,4963,3685,3484,,
850,2848,570,713,3237,522,3793,853,3955,3628,411,2777,,
851,181,321,148,1056,2168,176,925,2773,2551,2246,6426,,
852,3519,3857,3551,1984,2835,1659,2409,1155,750,3285,7470,,
853,2495,99,3774,114,1548,1709,1371,2142,3670,1567,4574,,
854,903,2549,193,1388,1825,4829,135,3173,1615,1630,3217,,
855,3432,1240,1791,866,1870,4533,4503,4844,200,870,5915,,
856,3212,415,3127,1943,2342,4809,1582,2905,45,2120,3355,,
857,812,2848,4560,4640,2970,2086,1983,1325,4335,4397,2007,,
858,2474,4858,4960,54,988,3571,4501,3898,4778,4569,7642,,
859,3962,645,2649,3835,391,4960,4307,1977,2821,1893,342,,
860,983,484,3775,1254,1611,70,1162,2392,2282,4497,5006,,
861,2661,2063,1332,160,1491,396,1795,3575,228,4302,3668,,
862,4128,20,1270,593,1752,298,3600,3628,723,141,2022,,
863,2860,4783,4409,770,4828,320,36,4943,1241,4770,2509,,
864,266,361,10,1074,4491,131,2348,1601,2732,3810,339,,
865,1605,4888,3335,617,1517,2310,3602,4986,1715,3565,590,,
866,1995,1753,4954,1404,4091,3342,4844,2832,240,115,2757,,
867,361,4039,4954,2690,1404,4844,4096,1062,536,1633,2757,,
868,4432,2538,1532,21,2095,1270,458,3650,1922,700,5106,,
869,3732,1270,2251,4187,4446,3676,1632,4233,2273,4402,5319,,
870,45,203,4040,1171,4493,4888,908,2769,2353,3480,4717,,
871,983,1611,4940,3165,509,2101,88,3900,123,1338,7946,,
872,2988,463,1455,2425,4532,2095,1306,4031,4337,3286,4623,,
873,1190,4720,4302,3908,1100,704,1764,556,2334,4243,1297,,
874,2912,3942,1751,1735,1454,1642,4890,251,4336,1370,1505,,
875,4791,505,845,2392,2536,1918,1604,2105,4382,515,6654,,
876,3189,3358,565,1333,1715,3942,2523,4098,1642,794,1505,,
877,1236,505,520,4275,4386,4005,123,4482,2639,536,4863,,
878,513,4319,870,932,307,1049,4126,2157,4040,4302,1297,,
879,3565,2639,2392,3531,276,4869,4477,320,3730,807,8021,,
880,2274,112,285,459,507,4791,1024,4226,1556,324,7655,,
881,634,3018,2970,4986,4338,1795,2885,4206,4904,2832,2212,,
882,2447,88,1822,2251,1739,3942,1069,1100,458,1053,2131,,
883,4091,193,3189,505,1522,2086,1933,4194,181,928,5006,,
884,2778,1217,2849,4683,2509,2105,2188,4945,1007,165,6335,,
885,617,3944,303,2699,193,4327,4888,2310,3781,3100,590,,
886,740,2076,3571,104,1355,2756,767,4908,630,3804,7790,,
887,3760,4372,3341,2816,692,4803,4596,4443,3057,674,6696,,
888,2549,4665,4888,3438,4642,2911,505,4086,1287,804,6270,,
889,4888,846,2680,1611,2663,2681,648,3611,4710,522,840,,
890,2770,983,1254,4814,4459,1732,2246,3329,251,1166,6009,,
891,145,361,1715,4748,284,1740,1752,2086,3555,1933,7213,,
892,2784,4634,2990,4206,2522,27,1730,3437,130,3915,4623,,
893,3459,2246,2313,3121,4842,536,1588,2139,4342,4959,2816,,
894,1854,4124,3571,3564,4789,4071,4826,2092,1475,4776,1511,,
895,3459,373,1715,81,2740,2549,1894,2352,3335,2181,1119,,
898,4152,1150,4844,1087,4910,738,3565,4533,565,2101,5915,,
899,953,3782,2436,4895,1270,3048,4446,173,3573,2906,5319,,
900,2217,1088,4642,2,2520,4039,3238,4194,268,1379,5180,,
901,2105,4737,1740,807,2516,3224,544,1604,216,1918,6654,,
902,193,99,4762,2970,934,4143,3045,3022,4131,1630,2378,,
903,4091,4814,1089,193,484,4955,3102,4096,4270,4303,5006,,
904,3571,1333,4908,2300,3229,740,4734,2756,2088,4408,7790,,
905,2004,4445,2118,2543,251,3338,324,4093,2101,4762,4189,,
906,3282,588,983,1270,744,4945,1983,148,3456,885,3184,,
907,2105,3741,2377,4382,4128,1740,4683,3224,4434,3067,6654,,
908,3423,1557,2354,680,4091,4283,303,1519,3189,41,3248,,
909,2459,141,716,2990,3600,1752,3942,1037,3594,4187,2022,,
910,2811,4110,4683,713,1857,3308,2937,1178,2436,932,2856,,
911,1523,141,2902,3820,4143,2830,2801,3424,465,544,5168,,
912,647,1475,1455,382,617,3873,1821,2873,3571,2957,4964,,
913,3206,3355,648,3267,988,2239,3192,3207,708,3459,2499,,
914,4793,4876,4394,924,248,2443,150,3601,3032,554,869,,
915,3565,122,276,839,3337,3576,4390,2067,3908,586,5966,,
916,2944,1230,2658,1984,3314,4642,2530,882,1911,2313,7367,,
918,744,4005,2396,200,474,4752,3652,3381,3989,1785,298,,
919,193,3100,38,1037,1630,99,472,49,2970,2872,2378,,
920,60,3602,4904,634,885,2885,2970,52,2832,2639,2212,,
921,2912,1751,4890,1933,4336,1454,3189,3942,2339,3880,1505,,
922,239,181,321,925,1202,3802,421,3659,3900,148,6426,,
923,4814,3985,284,1715,2796,2097,3555,3144,157,3637,7213,,
924,3019,391,2098,2803,710,976,3009,2610,2649,2435,342,,
925,4752,4995,4842,923,3746,4606,4760,3094,2848,3628,2809,,
926,2342,4783,708,1359,2866,4086,3207,657,4022,1014,7956,,
927,62,713,3537,565,4950,4814,2500,4179,4546,1062,2001,,
928,2970,3880,676,3022,3045,193,3100,3689,3768,4462,2378,,
929,812,3168,40,4501,4966,4960,2445,4778,2530,116,7642,,
930,617,2747,4396,2927,3628,3198,3066,2401,276,4197,1786,,
931,1904,2993,4881,4310,4450,4661,4658,953,3122,3381,2148,,
932,4557,617,3227,4783,4026,3756,382,2351,2222,1960,1511,,
933,3995,4793,3519,4394,3476,3423,2842,4841,1567,3390,335,,
934,2280,4064,3391,701,4028,4960,3576,3861,4256,4149,3497,,
935,744,3928,4433,2548,4455,4091,1522,3456,2811,4642,3184,,
936,2756,3571,1172,2300,2607,740,3336,630,4713,562,7790,,
937,2217,4839,361,3565,3238,4292,3757,241,935,3607,4836,,
938,160,756,287,3991,4409,2993,62,198,3268,4546,2001,,
939,193,2912,1574,3930,3424,2447,3932,2549,4635,522,1329,,
940,2888,357,509,3438,3795,4228,1139,1429,172,2861,6324,,
941,3102,2158,4507,4304,660,357,4294,3781,3438,2072,6324,,
942,1713,4149,4960,4105,795,1737,211,1628,465,2510,3497,,
943,903,2549,97,704,1983,3424,4635,2970,69,505,1329,,
944,4394,4793,792,924,104,248,2576,4129,151,3601,869,,
945,1324,11,1405,1013,2139,3510,1214,1538,4398,4778,1124,,
946,1605,2639,4005,145,505,159,2004,2801,4275,21,4863,,
948,2996,3329,744,251,983,836,4814,70,1254,3963,6009,,
949,4164,130,3183,2549,1611,1711,4290,3652,983,3347,7946,,
950,3335,4319,2162,1611,1089,2392,3041,1429,3953,4954,5185,,
951,2924,3494,1804,4275,3340,4265,2063,3234,983,1704,2512,,
952,1646,3564,682,856,2495,945,4124,4789,2478,1851,150,,
953,2232,2326,4552,248,2608,663,1201,1642,4783,1128,5825,,
954,2832,2970,4986,1795,404,2866,2224,2639,4338,634,2212,,
955,2924,2619,983,1704,1357,4265,1945,3427,3234,2730,2512,,
956,772,160,2639,1611,1704,2784,4652,1522,4749,1178,4253,,
958,357,4005,4140,2944,1171,2189,617,1014,3480,2908,4717,,
960,4876,1400,177,2280,2996,1628,1846,3576,2221,1851,3497,,
962,2599,3898,1823,98,3715,2549,740,2444,3341,1116,800,,
963,2638,2077,1181,700,4283,3465,4493,4581,2017,288,1833,,
964,4570,4680,3479,2291,2395,645,2803,391,3330,976,342,,
967,2912,4396,4722,2987,1514,1751,1155,617,1977,4570,3723,,
968,2291,2821,2610,3330,3543,391,4987,4341,4960,255,342,,
969,209,3100,934,2978,1429,2639,4888,3335,193,1581,590,,
970,2820,1857,2086,1611,1557,932,4989,3019,4039,3991,4231,,
971,125,1325,2829,3164,2500,2280,2294,3116,1871,4124,6906,,
972,2105,145,1600,2210,2536,505,972,2906,1787,1030,1168,,
973,3543,3624,4987,4680,3479,4717,255,2119,2031,3835,342,,
974,1252,4581,4396,3390,1139,2033,3873,3827,3244,4493,1833,,
975,1022,4722,4005,299,4814,4167,2143,416,1825,2522,1910,,
977,70,2494,239,2523,4040,21,1338,1087,2671,3018,7229,,
978,1983,4433,1270,2095,4556,4138,3138,874,1922,1131,5106,,
979,3685,1087,2508,2158,4774,3662,932,4194,2980,1212,728,,
980,2342,2912,303,30,4572,3713,61,3210,1218,2248,3723,,
981,1197,4093,4445,3932,3338,2447,2118,3058,2377,3799,4189,,
982,532,1357,36,1812,1241,4783,320,3619,1287,3907,2509,,
983,2639,1224,4954,4097,3734,4640,2496,174,1667,3732,2320,,
984,1740,256,2500,3501,2903,3144,2945,3791,106,2256,4308,,
986,2459,1103,4752,953,1375,4091,4842,543,4554,3746,6696,,
987,453,3366,1752,1836,3183,284,3953,4986,2799,2848,5010,,
988,3424,1270,465,4989,2970,193,3820,2801,1055,3282,5168,,
989,617,647,40,3971,3626,3873,4243,402,554,2080,4964,,
990,2639,2105,4491,252,1522,4411,4450,3501,1857,174,4253,,
991,361,2832,892,3651,4954,3759,4091,1753,1995,1113,2757,,
992,3519,98,1984,3571,1936,698,630,976,430,4793,335,,
993,2755,1740,361,1736,1933,3930,4814,3798,2553,1927,7213,,
994,4335,2300,2678,4895,4047,2356,3794,3808,191,251,3440,,
995,4642,983,1552,183,1238,157,511,2524,4954,627,3184,,
996,2949,4683,4930,214,2682,3290,1615,3024,4167,416,1910,,
997,4005,2311,2179,41,4396,4683,303,4918,1306,1555,6335,,
998,1400,4,2280,4394,3285,1128,489,4960,4690,4028,3497,,
999,3519,98,3571,1684,4599,3290,1943,2779,382,1936,335,,
