,0,1,2,3,4,5,6,7,8,9,i1,i2,hl,nl
818,908,617,3459,3782,373,2681,192,331,789,731,4717,,,
819,2721,3909,391,4341,3835,354,1242,4254,3479,669,342,,,
820,1443,1517,2256,1994,4807,276,4390,3456,3337,3576,5966,,,
821,2300,630,2756,4734,4838,1281,816,4713,767,2478,7790,,,
822,708,4642,2160,3571,3944,3386,3817,1926,983,1230,6270,,,
823,4642,588,3459,268,1778,2538,105,2608,895,4444,5180,,,
824,3037,3127,3314,2222,415,4463,45,3324,3383,186,3355,,,
825,1190,2278,3047,4126,3594,4286,4609,1100,1764,556,1297,,,
826,839,2274,465,1619,741,3483,2251,368,18,772,6906,,,
827,874,3420,391,2722,692,2300,88,1778,696,4446,1093,,,
828,1270,1711,4142,2549,946,1611,983,1055,3652,1473,7946,,,
829,3198,1089,3781,1871,4194,4965,3901,3338,3424,1633,7233,,,
830,4071,3661,2274,4826,88,2251,2204,2200,2702,2263,7655,,,
831,4024,1478,2063,4627,2090,2619,741,2726,983,1567,2512,,,
832,2970,193,2549,2256,4524,333,2136,1192,173,2543,5024,,,
833,3813,2096,3480,3267,4071,2178,322,4240,1024,1421,5695,,,
834,2072,2843,1190,4335,3121,3300,3454,3795,4507,2052,6324,,,
836,3594,1037,3628,3446,4477,4128,3007,3942,219,3600,2022,,,
837,1118,2912,1200,3084,3450,1278,3799,4659,2188,1695,4384,,,
838,2088,1281,3551,4713,740,816,2300,2756,3804,1172,7790,,,
839,4091,3483,4951,1630,2633,1646,4579,1846,3185,767,800,,,
840,2251,4090,1705,708,2298,2905,113,186,1774,1683,7655,,,
841,648,3968,397,3267,255,532,2342,4913,570,3652,840,,,
842,2494,70,614,2599,2538,1550,3869,2456,2158,4682,3484,,,
843,2848,708,2342,532,3198,3105,3080,2204,4284,2638,6270,,,
844,3217,4216,3068,4851,1100,4,2387,4270,4497,1630,393,,,
845,4642,2302,4091,3189,2491,1118,4954,4335,2678,3565,3184,,,
846,1252,648,1690,4533,1953,1287,1087,2508,1240,2784,7557,,,
847,1667,565,3459,687,598,3409,1648,3524,4533,2313,2816,,,
848,3058,38,3338,509,4445,4551,3405,4238,244,324,4189,,,
849,4499,3930,909,802,2770,3985,2105,3462,3584,302,6654,,,
850,4005,3524,1600,4888,3424,238,4577,2359,3812,935,298,,,
851,2342,2912,30,4396,4377,4759,3210,1782,2667,3439,3723,,,
852,2229,4751,344,388,432,1532,3590,2890,923,4138,1252,,,
853,1472,2222,3472,1041,802,3888,156,809,4115,2250,5298,,,
854,1602,3905,4642,1821,1270,1087,1988,4609,1118,4336,3184,,,
855,2146,296,99,3955,855,245,1708,4373,1788,4432,1257,,,
856,621,1611,861,3019,2820,2086,1204,4319,2496,4151,4231,,,
857,4091,1088,4096,361,1753,2703,14,2832,4955,4152,2757,,,
858,1753,3047,361,2496,3102,332,1611,1880,4091,193,5006,,,
859,1714,4833,1287,126,941,166,708,2422,3783,1116,63,,,
860,4955,4918,1088,2522,3537,1555,677,744,165,1037,6335,,,
861,1152,3018,3183,1166,3292,4965,4504,3866,1139,4433,7229,,,
862,1854,2632,2295,3888,2096,2317,2476,1253,3019,809,5298,,,
863,2549,193,1615,388,325,3768,245,4986,286,1018,3217,,,
864,3342,3650,3901,1871,3198,4912,1224,1633,2689,844,7233,,,
865,4955,2608,3690,1758,2256,4382,1736,2988,4337,27,4623,,,
866,953,4337,983,1456,4661,2993,1857,1056,676,1279,2148,,,
867,3647,916,3226,2317,710,2390,114,2222,1472,3519,5298,,,
868,98,681,3859,2688,657,1554,3012,40,2160,2088,7449,,,
869,2377,3224,302,505,2407,3307,4071,2191,1740,2595,6654,,,
870,3424,3037,193,1983,2549,4560,1373,2970,183,69,1329,,,
871,2549,2445,2860,1103,3942,248,3783,4458,3155,3094,1043,,,
872,3438,1951,4443,2298,1786,463,1913,3644,4581,1585,7620,,,
873,2095,212,1270,4162,874,2368,2799,21,4352,1486,5106,,,
874,4459,251,744,4461,2101,3153,1254,4814,4576,3329,6009,,,
875,983,4349,2256,2377,2903,3144,3791,2988,4049,1740,4308,,,
876,1532,1411,2976,2101,983,1166,744,3329,760,3378,6009,,,
877,3805,4270,2139,704,4239,99,1630,1886,21,3217,393,,,
878,816,4791,3840,4501,2730,163,4804,4817,2884,2951,7470,,,
879,3498,2342,708,769,4022,2686,4506,2667,4622,3207,7956,,,
880,3314,3324,3212,1867,2342,2120,2260,2326,3655,3037,3355,,,
881,988,4573,2223,2532,4570,186,2544,3442,2666,4858,1388,,,
882,4570,1684,988,3453,3923,663,4501,341,2465,2614,1388,,,
883,4091,1602,2639,1531,1588,4640,616,1200,361,266,5006,,,
884,2088,1554,488,2160,40,4798,475,3314,341,1704,7449,,,
885,1611,4954,581,521,2681,4228,2392,4720,3335,4169,5185,,,
886,4954,4656,1317,1818,284,3068,1080,1728,4564,2799,5010,,,
887,2912,69,903,3351,855,53,1224,2897,2266,509,1329,,,
888,4463,2189,3314,3185,1230,3227,3423,3024,2884,3116,335,,,
889,14,1684,544,2970,69,1464,4760,949,4177,4001,4096,,,
890,4675,1854,4698,1921,171,1659,3483,744,1330,3352,6906,,,
891,2848,804,1983,1018,2755,2970,4322,387,97,1532,2007,,,
892,923,3785,432,323,1630,1715,1418,522,2459,738,1252,,,
893,1475,4778,63,2659,220,2533,1646,945,5,3019,150,,,
894,2843,172,357,1755,3221,3102,3781,4818,373,581,6324,,,
895,617,2342,3210,1980,2691,1218,4377,323,116,4570,3723,,,
898,2377,505,3251,3463,1739,276,2500,4016,1007,437,7258,,,
899,4959,4986,1795,4904,4338,373,3018,634,2545,758,2212,,,
900,1758,150,2576,563,2481,2250,1697,345,2256,1479,869,,,
901,740,1646,2549,4175,8,1711,548,1253,4738,674,800,,,
902,63,2280,2503,1752,4124,89,1646,2533,4778,3528,150,,,
903,4493,1728,266,3067,617,3424,4874,3917,1951,2188,4987,,,
904,617,1951,3955,1776,366,388,4709,1270,109,1214,4987,,,
905,4470,1014,4899,3571,772,1020,3760,3436,3289,4003,5058,,,
906,3901,4752,416,4284,4005,58,4836,4653,2404,4698,298,,,
907,1252,1633,88,3217,4432,3955,413,1519,12,586,1093,,,
908,4573,2614,750,1463,186,1684,4167,2955,2178,4501,1388,,,
909,708,30,1014,4086,391,2874,1287,571,2821,4789,7887,,,
910,4126,4720,1856,4360,4730,4302,1993,704,4243,3047,1297,,,
911,2536,4005,2949,2163,1592,1475,4537,4275,4656,1038,1910,,,
912,1611,3335,4910,3300,1709,2681,2964,2651,2392,940,5185,,,
913,1178,2105,2683,4749,489,1270,713,4187,1611,1857,4253,,,
914,1181,3155,1263,4493,2025,4396,548,2077,1519,4215,1833,,,
915,3100,1519,4911,1465,1451,4533,1630,118,3155,3371,1252,,,
916,1429,2549,4306,1685,2970,4143,1200,1211,3446,4762,5024,,,
918,1904,55,983,3636,2882,4762,3196,3905,1178,1456,2148,,,
919,1993,4642,2204,2506,1984,4177,4724,524,736,4333,7367,,,
920,2377,4128,4226,1846,0,1369,2105,3545,4049,3584,6654,,,
921,505,740,2646,4810,1683,2170,1007,2500,2041,456,7258,,,
922,983,2377,1140,4660,4927,198,1011,1020,4459,1740,4308,,,
923,4756,4606,3895,4615,923,4752,2848,4707,1049,3628,2809,,,
924,4954,3820,4126,49,4626,4152,283,2853,1993,3537,2817,,,
925,4798,1684,4207,98,2088,4913,2718,3168,4193,2769,7449,,,
926,198,4305,1294,983,4778,1140,1084,2118,3501,3073,4308,,,
927,554,98,4951,4599,4981,2476,1813,2481,475,1582,335,,,
928,82,416,1055,130,1229,315,3030,2553,2572,3432,2200,,,
929,1740,3224,4040,2041,1538,3928,1149,4683,2377,302,6654,,,
930,333,3338,2549,2443,648,4564,4787,3580,1136,1691,3486,,,
931,1306,2256,1552,4049,1932,2903,4349,4778,1785,1538,4308,,,
932,983,27,502,4386,3905,3122,4337,676,2168,953,2148,,,
933,2256,3337,3456,3908,1443,54,187,122,3810,4807,5966,,,
934,1711,1252,3662,3533,935,509,1308,953,1957,4524,4053,,,
935,1715,2051,4662,1706,439,3066,4104,4188,2179,4286,1252,,,
936,3030,923,2459,687,165,1418,1715,3409,1970,3590,1252,,,
937,2139,565,3890,1178,3841,2520,2313,4659,3636,1514,2816,,,
938,542,696,193,49,4090,1868,2970,1037,3217,4402,2378,,,
939,4337,2105,2829,922,1522,2484,1178,3537,1611,1673,4253,,,
940,2843,282,3260,556,195,4807,1722,137,2595,3060,5966,,,
941,1519,245,543,4091,148,3942,4568,3189,782,4826,3248,,,
942,2816,4740,3446,109,795,3185,234,425,4411,1647,3512,,,
943,2500,2377,3930,505,2207,1007,740,2657,1418,4044,7258,,,
944,1341,3985,4194,844,1080,3424,4560,3198,1871,1581,7233,,,
945,2638,2958,1695,3901,648,3459,3423,3519,1604,126,840,,,
946,3810,361,3003,2629,861,176,2224,1753,3575,2345,339,,,
948,3424,844,324,1532,1841,3826,2229,4752,2524,4101,3399,,,
949,708,1287,4086,2821,1164,111,9,2972,571,2518,7887,,,
950,1049,1145,1030,1118,3289,2155,2500,3260,3237,3526,2777,,,
951,336,3571,4080,2108,3439,3140,4261,368,2873,3873,4964,,,
952,3601,3467,9,2530,163,3491,1287,3483,1176,2874,332,,,
953,2,2988,4194,3891,3510,2256,3407,1178,4195,3794,4623,,,
954,3314,145,1178,2795,4973,648,4570,708,617,3650,2499,,,
955,2342,186,415,3324,3923,337,1116,698,4084,3436,3355,,,
956,1970,520,1519,700,796,1821,4489,344,1252,1706,1252,,,
958,4665,160,437,4790,2063,4912,4245,1431,1970,4670,3668,,,
960,1725,3426,1089,4382,521,173,716,4014,1980,2787,5185,,,
962,744,3366,4445,4888,4284,3424,3121,1454,2608,569,298,,,
963,1646,489,4124,3594,2280,4789,4207,1752,1475,2478,150,,,
964,284,3459,2743,3270,20,1752,598,2978,126,2086,5010,,,
967,177,4665,3551,1984,4791,4695,3845,4501,750,186,7470,,,
968,4493,4789,3164,2088,3439,2336,2075,988,2160,925,332,,,
969,3003,145,2988,2549,70,648,1755,295,2513,664,3486,,,
970,617,3657,928,3143,3210,2657,3496,4094,54,1162,2832,,,
971,2326,4981,3314,3483,430,2111,1684,3227,248,2779,335,,,
972,2912,2458,1174,6,3456,469,1695,1118,1618,1563,4384,,,
973,4752,4445,2334,844,4398,2516,2524,3592,3424,509,3399,,,
974,4091,1960,4069,303,4283,4826,4179,4266,245,3189,3248,,,
975,1270,1037,20,53,3942,591,2352,4477,4179,3594,2022,,,
977,4270,395,2139,836,3229,3917,3217,704,3979,4788,393,,,
978,258,1837,3289,283,4126,1749,3775,1143,4954,2853,2817,,,
979,2101,983,4459,580,4877,2996,1411,1254,4814,4844,6009,,,
980,348,62,4814,979,141,4546,4503,565,3260,852,2001,,,
981,1740,4778,4461,1927,1562,1294,2988,4097,1306,4836,4308,,,
982,3329,2,1252,449,2392,2494,3165,4169,1106,1538,3440,,,
983,45,4149,788,2530,1106,1472,1192,998,4470,1911,63,,,
984,2530,3483,3314,4115,2265,4493,577,976,1398,13,332,,,
986,145,1233,3262,4995,4683,3738,3936,2251,4625,1795,5648,,,
987,1564,4963,866,2853,4126,4954,1993,1837,2277,1097,2817,,,
988,2274,3670,1871,708,4022,2575,1746,94,1667,50,7655,,,
989,708,2274,2972,816,387,1681,112,2300,3942,4826,7655,,,
990,2880,3781,3102,660,3192,1755,4335,2052,184,2158,6324,,,
991,4645,1787,1038,2511,1777,4585,137,3436,3421,2536,1910,,,
992,647,1138,1899,4284,3198,4642,4798,284,2854,181,6270,,,
993,700,4640,2217,1706,2848,183,593,1532,1325,387,2007,,,
994,45,4576,337,234,3109,3383,3889,1936,4709,2342,3355,,,
995,2530,2267,3343,40,4966,4272,2488,3571,95,1048,7642,,,
996,4945,3808,1270,4312,1993,726,2548,4335,3228,4091,3184,,,
997,1491,4482,3259,3483,2454,2342,4446,18,4659,1873,840,,,
998,682,4509,4319,3551,4392,2496,307,1868,2820,794,4231,,,
999,4352,925,4642,3900,4318,882,2139,2520,4932,4960,6270,,,
